url,source,category,headline
https://www.foxnews.com/us/what-scott-petersons-recent-court-win-means-his-years-long-quest-freedom.print,fox,us,What Scott Peterson's recent court win could mean for his yearslong quest for freedom
https://www.foxnews.com/us/georgia-school-shooter-fbi-radar-2023-possible-threat-online-remarks,fox,us,Georgia school shooting suspect on FBI radar since 2023 as possible threat after online remarks
https://www.nbcnews.com/science/environment/heat-waves-overlap-warming-climate-makes-extreme-temperatures-likely-rcna38866,nbc,science,Heat waves overlap as warming climate makes extreme temperatures more likely
https://www.foxnews.com/media/cbs-tarred-feathered-admitting-existence-hunter-bidens-laptop-two-years-after-new-york-post-report,fox,media,CBS tarred and feathered for admitting existence of Hunter Biden's laptop two years after New York Post report
https://www.foxnews.com/politics/over-200-former-bush-mccain-and-romney-staffers-endorse-harris-the-alternative-is-simply-untenable,fox,politics,"Over 200 former Bush, McCain, Romney staffers endorse Harris: 'The alternative ... is simply untenable'"
https://www.nbcnews.com/select/shopping/best-light-alarm-clock-ncna1245545,nbc,select,Sunrise alarm clocks can improve your sleep quality and give a softer wake up call
https://www.foxnews.com/world/israels-un-ambassador-slams-world-body-says-unrwa-taken-over-by-hamas-terrorists-gaza,fox,world,"Israel's UN ambassador slams world body, says UNRWA taken over by Hamas terrorists in Gaza"
https://www.nbcnews.com/investigations/afghanistan-not-terrorist-launching-pad-after-us-exit-says-cia-rcna168672,nbc,investigations,CIA official: Predictions about Afghanistan becoming a terror launching pad 'did not come to pass'
https://www.nbcnews.com/politics/justice-department/qanon-believer-chased-officer-capitol-sentenced-rcna61946,nbc,politics,QAnon follower who led the mob that chased Police Officer Eugene Goodman on Jan. 6 sentenced to 5 years in prison
https://www.foxnews.com/media/mark-levin-we-were-freer-before-american-revolution,fox,media,Mark Levin: We were freer before the American Revolution than we are today
https://www.foxnews.com/opinion/im-farmer-know-kamala-harris-would-disaster-american-agriculture,fox,opinion,I'm a farmer and know Kamala Harris would be a disaster for American agriculture
https://www.nbcnews.com/politics/congress/lawmakers-set-grill-defense-secretary-lloyd-austin-secret-hospitalizat-rcna141095,nbc,politics,Lawmakers grill Defense Secretary Lloyd Austin over secret hospitalization
https://www.foxnews.com/us/collapsed-francis-scott-key-bridge-detonated-help-free-ship-from-port-of-baltimore,fox,us,Collapsed Francis Scott Key Bridge detonated to help free ship from Port of Baltimore
https://www.foxnews.com/entertainment/former-one-direction-band-member-niall-horan-announces-new-solo-music-festivals-2023,fox,entertainment,Former One Direction band member Niall Horan announces new solo music and festivals in 2023
https://www.nbcnews.com/feature/nbc-out/batwoman-casts-black-bisexual-actress-javicia-leslie-play-superhero-n1233318,nbc,feature,"'Batwoman' casts Black, bisexual actress Javicia Leslie to play superhero"
https://www.nbcnews.com/politics/2024-election/trump-ramps-personal-attacks-kamala-harris-scranton-rally-rcna174292,nbc,politics,'I don't want to be nice': Trump ramps up personal attacks on Harris at Pennsylvania rally
https://www.foxnews.com/lifestyle/st-augustine-oldest-city-united-states,fox,lifestyle,"Intricacies of St Augustine, the oldest city in the United States"
https://www.foxnews.com/sports/bears-dick-butkus-takes-shot-packers-aaron-rodgers-after-verified-twitter,fox,sports,Bears legend Dick Butkus takes shot at Packers' Aaron Rodgers after getting verified on Twitter
https://www.foxnews.com/entertainment/agt-judge-simon-cowell-has-rare-public-outing-son-fiancee-after-revealing-10-year-old-saved-him.print,fox,entertainment,'AGT' judge Simon Cowell has rare public outing with son and fiancée after revealing 10 year old 'saved' him
https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna141090/rcrd35599?canonicalCard=true,nbc,news,IDF has been securing aid convoys for 4 nights; Hagari says this was the first incident so far
https://www.nbcnews.com/news/world/kremlin-denies-prigozhin-plane-crash-ordered-putin-assassination-rcna101764,nbc,news,Kremlin denies it was behind the Prigozhin plane crash
https://www.foxnews.com/politics/state-of-race-six-key-senate-seats-republicans-look-flip-2024,fox,politics,State of the Race: Six key Senate seats Republicans look to flip in 2024
https://www.nbcnews.com/politics/2024-election/trump-golf-election-rcna174834,nbc,politics,Trump won't golf until after the election
https://www.foxnews.com/lifestyle/protests-against-israel-american-way-freedom-deeply-challenged-says-author-historian,fox,lifestyle,"In protests against Israel, 'American way of freedom' is being 'deeply challenged,' says author and historian"
https://www.foxnews.com/lifestyle/this-day-history-feb-17-1801-jefferson-elected-president-party-politics-nation,fox,lifestyle,"On this day in history, February 17, 1801, Jefferson is elected president as party politics divide new nation"
https://www.nbcnews.com/investigations/us-un-israeli-officials-discuss-restarting-gaza-food-aid-distribution-rcna159225,nbc,investigations,"U.S., U.N. and Israeli officials meet to discuss restarting food aid distribution in Gaza"
https://www.foxnews.com/food-drink/japanese-souffle-pancake-gaining-popularity-us-origin-story-hawaii-15-years-ago,fox,food-drink,"Japanese soufflé pancake gaining popularity in US, yet origin story begins in Hawaii 15 years ago"
https://www.nbcnews.com/politics/2024-election/arizona-certifies-abortion-rights-initiative-november-ballot-rcna166321,nbc,politics,Arizona certifies abortion rights initiative for the November ballot
https://www.foxnews.com/us/florida-sheriff-describes-demeanor-during-arrest-suspect-2nd-trump-assassination-attempt?dicbo=v2-HVDcbv6,fox,us,Florida sheriff who nabbed alleged would be Trump assassin describes his suspicious behavior
https://www.nbcnews.com/select/shopping/best-ice-cube-trays-amazon-ncna1306717,nbc,select,Cool Amazon ice cube trays that will add fun to your freezer
https://www.nbcnews.com/news/world/dozens-palestinians-wounded-confrontations-police-sacred-site-israel-n1266739,nbc,news,Dozens of Palestinians wounded in confrontations with Israeli police
https://www.foxnews.com/politics/white-house-grilled-harris-gun-ownership-mandatory-gun-buybacks.print,fox,politics,"White House grilled on Harris' gun ownership, mandatory gun buybacks"
https://www.nbcnews.com/news/world/zelenskyy-calls-international-support-restoration-rules-based-order-rcna139321,nbc,news,"Zelenskyy calls for international support, Harris underscores unity with Ukraine"
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-border-kibbutz-massacre-rebuild-rcna121593,nbc,news,'This is my home': Israel's kibbutz communities look to rebuild after devastation of Hamas attack
https://www.foxnews.com/world/sinwars-ruthless-brother-mohammed-slated-take-over-leader-hamas.print,fox,world,Sinwar's ruthless brother Mohammed slated to take over as leader of Hamas
https://www.nbcnews.com/tech/social-media/smartphones-youth-mental-health-jonathan-haidt-book-debate-rcna145928,nbc,tech,"A new book has amplified fierce debate around teens, mental health and smartphones"
https://www.foxnews.com/lifestyle/back-to-school-numbers-key-stats-students-teachers-school-year,fox,lifestyle,"Back to school by the numbers: Key stats about students, teachers and the school year"
"https://www.foxnews.com/media/former-clinton-aide-paul-begala-warns-walls-closing-in-biden-campaign#&_intcmp=fnhptb_blue_BIDEN%20ON%20THE%20BRINK_1_1,hp1bt",fox,media,Former Clinton aide Paul Begala warns 'walls are closing in' on Biden campaign
https://www.nbcnews.com/politics/2024-election/decision-desk-projections-2024-election-how-work-rcna174116,nbc,politics,How the Decision Desk projects races on general election night 2024
https://www.nbcnews.com/weather/hurricanes/live-blog/hurricane-milton-live-updates-rcna174425,nbc,weather,Hurricane Milton: Monster storm re intensifies to Category 5 as Florida braces for direct hit
https://www.nbcnews.com/politics/2024-election/harris-team-white-house-discussed-plans-distance-biden-rcna175948,nbc,politics,Harris team and White House discussed plans for her to distance herself from Biden
https://www.nbcnews.com/politics/2024-election/scott-presler-conspiracy-theories-lara-trump-rnc-job-rcna144144,nbc,politics,"Scott Presler, a conservative activist who has spread conspiracy theories, won't be getting an RNC job"
https://www.nbcnews.com/news/us-news/new-fbi-stats-show-historic-declines-violent-crime-rate-murder-showing-rcna156573,nbc,news,"New FBI stats show 'historic' declines in violent crime rate, with murder showing sharpest drop"
https://www.foxnews.com/sports/olympic-medalist-slams-transgender-track-athlete-competing-womens-event-simply-cheating,fox,sports,Olympic medalist slams transgender track athlete for competing in women's event: 'Simply cheating'
https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226/rcrd52541?canonicalCard=true,nbc,politics,Coalition to March on the DNCâs protest ends peacefully where it began
https://www.nbcnews.com/politics/2024-election/iowa-gov-kim-reynolds-signs-6-week-abortion-ban-conservative-summit-rcna93901,nbc,politics,Iowa Gov. Kim Reynolds signs a 6 week abortion ban at conservative summit
https://www.nbcnews.com/news/world/netanyahu-un-israel-antisemitism-gaza-lebanon-hezbollah-rcna172977,nbc,news,Netanyahu lashes out at U.N. as he defends Israel's actions in Gaza and Lebanon
https://www.nbcnews.com/news/world/gaza-ministry-reports-killed-strike-hit-civilian-tents-rafah-rcna154136,nbc,news,Netanyahu calls Israeli strike that killed dozens in Gaza tent camp 'tragic'
https://www.foxnews.com/live-news/trump-assassination-shooting-rnc-secret-service-investigation-july15,fox,live-news,FBI investigating Trump rally shooter
https://www.nbcnews.com/news/world/north-korean-troops-russia-readying-combat-ukraine-war-rcna176070,nbc,news,"North Korean special forces in Russia readying for combat in Ukraine war, South Korea says"
https://www.nbcnews.com/news/latino/power-goes-entire-island-cuba-leaving-10-million-people-dark-rcna176169,nbc,news,"Power goes out on entire island of Cuba, leaving 10 million people without electricity"
https://www.nbcnews.com/politics/congress/pelosi-plans-add-republican-rep-kinzinger-jan-6-committee-n1274955,nbc,politics,Pelosi appoints Republican Rep. Kinzinger to Jan. 6 committee
https://www.foxnews.com/lifestyle/this-day-history-oct-17-1835-texas-rangers-formally-proposed-settlers-frontier,fox,lifestyle,"On this day in history, October 17, 1835, Texas Rangers formally proposed among settlers patrolling frontier"
https://www.foxnews.com/entertainment/jimi-hendrix-27-club-philip-norman-book,fox,entertainment,"Why Jimi Hendrix's death at 27 is still shrouded in mystery, book reveals: 'It was an avoidable accident'"
https://www.foxnews.com/politics/mccarthys-final-struggles-threaten-haunt-johnsons-government-shutdown-fight,fox,politics,McCarthy's 'final struggles' threaten to haunt Johnson's government shutdown fight
https://www.foxnews.com/politics/harris-trump-deadlocked-pennsylvania-former-president-trails-blue-wall-states-poll.print,fox,politics,Harris and Trump deadlocked in Pennsylvania as former president trails in other 'blue wall' states: poll
https://www.foxnews.com/media/washington-post-corrections-steele-dossier,fox,media,Washington Post has corrected over a dozen articles related to Steele dossier coverage
https://www.foxnews.com/politics/top-handicapper-gives-gops-tim-sheehy-edge-against-democrat-jon-tester-montana-race-shift.print,fox,politics,Top handicapper gives GOP's Tim Sheehy edge against Democrat Jon Tester in Montana race shift
https://www.nbcnews.com/news/us-news/fbi-releases-declassified-document-saudi-9-11-links-after-biden-n1278997,nbc,news,FBI releases declassified document into Saudi 9/11 links
https://www.foxnews.com/politics/obama-stumping-harris-key-battleground-charges-trump-will-makes-problems-worse,fox,politics,"Obama, stumping for Harris in key battleground, charges Trump 'will makes problems worse'"
https://www.nbcnews.com/politics/doj-closes-pence-classified-documents-investigation-no-charges-rcna87396,nbc,politics,DOJ closes Pence classified documents investigation with no charges
https://www.nbcnews.com/politics/2022-election/illinois-new-york-primaries-test-post-roe-abortion-politics-rcna35570,nbc,politics,Illinois governor's race shapes up as test of post Roe abortion politics
https://www.nbcnews.com/news/world/palestinian-father-miracle-daughters-gaza-israel-airstrike-rcna135034,nbc,news,Father hails 'miracle' daughters who were pulled from rubble after Israeli strike
https://www.nbcnews.com/news/world/bangladesh-tribunal-issues-arrest-warrant-former-leader-sheikh-hasina-rcna176060,nbc,news,Bangladesh tribunal issues arrest warrant for former leader Sheikh Hasina
https://www.nbcnews.com/politics/2024-election/doug-emhoff-kamala-harris-democratic-convention-speech-rcna167431,nbc,politics,Kamala Harris' husband reveals the personal side of 'Momala'
https://www.nbcnews.com/news/world/arabs-living-israels-desert-are-sitting-ducks-hamas-rcna120168,nbc,news,"No bomb shelters, no sirens, no Iron Dome: Israel's long neglected Arab Bedouins"
https://www.foxnews.com/lifestyle/minnesota-wwii-veteran-celebrates-turning-100-years-old-wishes-young-people-more-backbone,fox,lifestyle,"Minnesota WWII veteran celebrates turning 100 years old, wishes today's young people had 'more backbone'"
https://www.nbcnews.com/news/world/iran-strikes-israeli-targets-rcna147407,nbc,news,Iran launches retaliatory attack on Israel that risks sparking regional war
https://www.foxnews.com/live-news/kamala-harris-donald-trump-presidential-debate-september-10-2024,fox,live-news,"Kamala Harris, Donald Trump wrap first presidential debate in Philadelphia"
https://www.foxnews.com/politics/biden-admin-under-fire-burning-taxpayer-funds-un-climate-summit-trip,fox,politics,Biden admin under fire for burning taxpayer funds on UN climate summit trip
https://www.foxnews.com/health/angelman-syndrome-colin-farrells-son-living-rare-disease.print,fox,health,What is Angelman syndrome? Colin Farrell's son is living with this rare disease
https://www.nbcnews.com/politics/elections/trump-johnson-noncitizen-voting-illegal-rare-rcna147567,nbc,politics,Trump and Mike Johnson zero in on noncitizen voting. It's already illegal and very rare.
https://www.nbcnews.com/select/shopping/valentines-day-flowers-arrangements-ncna1302882,nbc,select,"Valentine's Day is coming up quickly shop these deals on flowers, plants and more"
https://www.nbcnews.com/politics/justice-department/doj-charges-two-brothers-jan-6-assault-new-york-photographer-rcna170825,nbc,politics,DOJ charges two brothers in Jan. 6 assault on a New York Times photographer
https://www.nbcnews.com/news/investigations/are-russia-north-korea-planning-october-surprise-aids-trump-rcna153828,nbc,news,Are Russia and North Korea planning an 'October surprise' that aids Trump?
https://www.foxnews.com/lifestyle/farmers-brutalized-costs-through-roof-last-days-bidens-america,fox,lifestyle,Farmers 'brutalized' as costs 'go through the roof' in last days of Biden's America
https://www.nbcnews.com/news/us-news/third-d-c-officer-who-responded-capitol-riot-dies-suicide-n1275740,nbc,news,Four officers who responded to Capitol riot have died by suicide
https://www.nbcnews.com/news/us-news/accused-atlanta-area-spa-shooter-pleads-not-guilty-killing-4-n1280232,nbc,news,Atlanta area spa shooter convicted in 4 deaths pleads not guilty to 4 more killings on the same day
https://www.nbcnews.com/politics/donald-trump/trump-briefed-ongoing-iranian-threats-assassinate-campaign-says-rcna172588,nbc,politics,"Trump briefed by intelligence officials about ongoing Iranian threats to assassinate him, campaign says"
https://www.foxnews.com/media/biden-donors-freaked-out-his-reliance-teleprompters-private-fundraisers,fox,media,Biden donors 'freaked out' by his reliance on teleprompters at private fundraisers
https://www.nbcnews.com/health/health-news/university-alabama-pauses-ivf-services-court-rules-embryos-are-childre-rcna139846,nbc,health,Three Alabama clinics pause IVF services after court rules that embryos are children
https://www.nbcnews.com/tech/internet/internet-blackout-hits-gaza-israel-ramps-strikes-rcna122531,nbc,tech,Near total internet and cellular blackout hits Gaza as Israel ramps up strikes
https://www.nbcnews.com/politics/2024-election/benjamin-netanyahu-meet-gov-ron-desantis-rcna80898,nbc,politics,Benjamin Netanyahu says he will meet with Florida Gov. Ron DeSantis in Israel
https://www.nbcnews.com/politics/2024-election/roy-cooper-backs-consideration-harris-running-mate-rcna164203,nbc,politics,North Carolina Gov. Roy Cooper backs out of consideration to be Harris' running mate
https://www.foxnews.com/world/israeli-military-says-regular-infantry-armored-units-joining-limited-ground-operation-southern-lebanon.print,fox,world,"Israeli military says regular infantry, armored units joining limited ground operation in southern Lebanon"
https://www.nbcnews.com/news/world/live-blog/live-updates-hamas-leader-yahya-sinwar-possibly-killed-gaza-rcna175922,nbc,news,Hamas issues defiant message after Sinwar's death; Israel says war will continue
https://www.foxnews.com/lifestyle/american-invented-electric-guitar-rock-roll.print,fox,lifestyle,Meet the American who invented the electric guitar and inspired rock 'n' roll
https://www.nbcnews.com/politics/elections/ohio-issue-one-reject-loss-abortion-rights-ballot-measure-rcna98842,nbc,politics,"In a win for abortion rights supporters, Ohio voters reject Issue 1"
https://www.nbcnews.com/news/world/teen-burnt-alive-israeli-strike-gaza-hospital-rcna175595,nbc,news,Teen recounts horror after his mom and brother were burned alive by Israeli strike on Gaza hospital
https://www.nbcnews.com/politics/2024-election/north-carolina-begins-voting-hurricane-devastation-complicates-casting-rcna175805,nbc,politics,"As North Carolina begins voting, hurricane devastation complicates casting ballots"
https://www.nbcnews.com/news/us-news/police-see-rise-domestic-violence-calls-amid-coronavirus-lockdown-n1176151,nbc,news,"Domestic violence calls increase amid coronavirus lockdown, police say"
https://www.foxnews.com/lifestyle/best-vegetables-for-health-nutritionists,fox,lifestyle,"The best vegetables for your health, according to nutritionists"
https://www.nbcnews.com/politics/2024-election/kamala-harris-mccain-republicans-arizona-trump-rcna175917,nbc,politics,Harris leans on 'McCain Republicans' to close the deal in Arizona
https://www.nbcnews.com/sports/college-football/college-football-showdown-texas-will-try-beating-georgia-game-rcna175573,nbc,sports,"In college football showdown, Texas will try beating Georgia at its own game"
https://www.nbcnews.com/politics/justice-department/doj-wants-21-years-trump-supporter-viciously-assaulted-officers-jan-6-rcna165209,nbc,politics,'One of the most violent' Jan. 6 rioters receives a 20 year prison sentence
https://www.foxnews.com/politics/harris-support-evs-could-tank-campaign-critical-swing-state-expert-says,fox,politics,"Harris support for EVs could tank campaign in critical swing state, expert says"
https://www.foxnews.com/politics/trump-accepts-biden-offer-debate-him-june-september.print,fox,politics,Trump accepts Biden offer to debate him in June and September
https://www.foxnews.com/travel/flight-attendant-goes-viral-tiktok-attempting-ease-common-flying-fear,fox,travel,Flight attendant goes viral on TikTok for attempting to ease common flying fear
https://www.nbcnews.com/politics/florida-supreme-court-abortion-rights-ballot-measure-rcna142568,nbc,politics,"Florida Supreme Court allows 6 week abortion ban to take effect, but voters will have the final say"
https://www.foxnews.com/opinion/understanding-election-2024-more-than-just-reading-polls,fox,opinion,Understanding Election 2024 is more than just reading polls
https://www.foxnews.com/media/black-farmers-sue-biden-administration-broken-debt-relief-promise-president-reneged-meeting,fox,media,"Black farmers sue Biden administration over broken debt relief promise, say president reneged on meeting"
https://www.foxnews.com/entertainment/bob-dylan-museum-opening-in-tulsa,fox,entertainment,Bob Dylan museum opening in Tulsa
https://www.foxnews.com/media/sunny-hostin-horrified-poll-found-millions-americans-support-violence-stop-trump-despicable,fox,media,Sunny Hostin horrified by poll that found millions of Americans support violence to stop Trump: 'Despicable'
https://www.nbcnews.com/politics/donald-trump/judge-narrows-election-interference-case-trump-georgia-rcna170898,nbc,politics,Judge narrows election interference case against Trump in Georgia
https://www.foxnews.com/lifestyle/meet-american-discovered-science-defines-two-genders-nettie-stevens-research-pioneer,fox,lifestyle,"Meet the American who unlocked the science of gender, Nettie Stevens, female research pioneer"
https://www.nbcnews.com/news/world/iran-drone-attack-military-factory-israel-tensions-rcna68114,nbc,news,Iran says drone attack targeted military factory
https://www.nbcnews.com/tech/internet/trump-shares-ai-generated-images-taylor-swift-fans-supporting-rcna167126,nbc,tech,Trump shares AI generated images of Taylor Swift and her fans supporting him
https://www.nbcnews.com/news/asian-america/modis-popularity-grows-india-hindu-nationalism-rising-us-rcna90680,nbc,news,What's fueling the rise in Hindu nationalism in the U.S.
https://www.nbcnews.com/select/shopping/different-types-of-chocolate-rcna139598,nbc,select,Is white chocolate really chocolate? Experts settle the debate.
https://www.nbcnews.com/news/world/iran-israel-attack-retaliation-strikes-jordan-saudi-arabia-khamenei-rcna175001,nbc,news,Iran warns its neighbors not to help Israel attack
https://www.foxnews.com/media/dnc-opens-land-acknowledgment-forcibly-removed-tribal-nation,fox,media,2024 DNC opens with land acknowledgment of 'forcibly removed' tribal nation
https://www.foxnews.com/lifestyle/this-day-history-september-17-1937-abraham-lincoln-carving-officially-dedicated-mount-rushmore,fox,lifestyle,"On this day in history, September 17, 1937, Abraham Lincoln carving is officially dedicated at Mount Rushmore"
https://www.nbcnews.com/select/shopping/google-shopping-holiday-100-2021-ncna1283647,nbc,select,Google just released its list of 100 of the top trending gift ideas.
https://www.nbcnews.com/politics/justice-department/election-denier-became-speaker-capitol-officer-testified-jan-6-tore-li-rcna122234,nbc,politics,"As an election denier became speaker, a Capitol officer testified that Jan. 6 tore her life apart"
https://www.nbcnews.com/politics/elections/ohio-voters-enshrine-abortion-rights-state-constitution-fall-roe-v-wad-rcna122077,nbc,politics,Ohio voters enshrine abortion rights in state constitution
https://www.nbcnews.com/news/world/south-korea-bts-member-j-hope-begins-process-join-military-rcna72417,nbc,news,BTS member j hope begins process to join South Korean military
https://www.nbcnews.com/select/shopping/best-tranexamic-acid-serum-rcna146988,nbc,select,Fade dark spots and brighten your complexion with this lesser known skin care ingredient that's safe for all skin types
https://www.foxnews.com/politics/biden-admin-rigged-internal-analysis-softening-blow-power-plant-regulations-report,fox,politics,"Biden administration rigged internal analysis, softening blow of power plant regulations: report"
https://www.nbcnews.com/select/shopping/best-eco-friendly-laundry-detergents-ncna1298853,nbc,select,How to tell if laundry detergent is actually eco friendly
https://www.nbcnews.com/news/world/china-youth-unemployment-tinder-rcna140631,nbc,news,"Looking for leads, not love: Job seekers in China turn Tinder into a networking tool"
https://www.foxnews.com/media/trump-pledges-protect-womens-sports-from-male-athletes-during-faulkner-town-hall-we-absolutely-stop-it.print,fox,media,Trump pledges to protect women's sports from male athletes during Faulkner town hall: 'We absolutely stop it'
https://www.foxnews.com/live-news/georgia-school-shooting-september-5-2024,fox,live-news,Apalachee High School shooting victims identified as details emerge about student suspect
https://www.foxnews.com/politics/biden-approval-rating-plummets-15-year-low-poll-finds.print,fox,politics,"Biden approval rating plummets to 15 year low, poll finds"
https://www.nbcnews.com/news/world/women-banned-universities-afghanistan-taliban-rcna62612,nbc,news,Women banned from universities in Afghanistan by the Taliban
https://www.foxnews.com/lifestyle/hawaii-hidden-treasures-historic-war-monuments-oahu,fox,lifestyle,Hawaii's hidden treasures include these historic war monuments in Oahu
https://www.nbcnews.com/select/shopping/editors-picks-may-ncna1305473,nbc,select,19+ products our editors bought in May that we can't stop talking about
https://www.foxnews.com/media/mcconnell-title-42-schumer-special-report-illegal-immigrants,fox,media,McConnell: Schumer afraid a Title 42 amendment to COVID spending would've passed with Democratic votes
https://www.foxnews.com/politics/justices-claim-immunity-ruling-allows-presidents-poison-staffers-have-navy-seals-kill-political-rivals,fox,politics,"Justices claim immunity ruling allows presidents to poison staff, have Navy SEALs kill political rivals"
https://www.foxnews.com/entertainment/ashley-tisdale-vanessa-hudgens-dance-high-school-musical,fox,entertainment,"Ashley Tisdale, Vanessa Hudgens dance to 'High School Musical' song during self quarantine"
https://www.nbcnews.com/news/world/gaza-death-toll-30000-israel-hamas-victory-or-quagmire-rcna140951,nbc,news,"As Gaza death toll tops 30,000, is Israel on the path to victory or quagmire?"
https://www.foxnews.com/media/the-view-co-host-cnn-commentator-ana-navarro-host-night-2-democratic-national-convention,fox,media,"'The View' co host, CNN commentator Ana Navarro to host night 2 of Democratic National Convention"
https://www.nbcnews.com/news/europe/britain-hottest-day-on-record-hot-sunlight-heat-soaring-temperatures-rcna38840,nbc,news,'We simply can't cope': Fires erupt around London as U.K. records hottest day ever
https://www.foxnews.com/us/trial-delphi-indiana-murder-suspect-moved-may,fox,us,"Trial for Delphi, Indiana murder suspect moved up to May"
https://www.nbcnews.com/news/us-news/death-row-inmate-wrestled-guilt-addiction-execution-rcna175749,nbc,news,A death row inmate wrestled with guilt and addiction before his execution
https://www.foxnews.com/politics/local-residents-explode-biden-officials-plan-release-grizzly-bears-near-communities,fox,politics,Local residents explode at Biden officials over plan to release grizzly bears near their communities
https://www.nbcnews.com/health/womens-health/military-service-members-veterans-fight-for-fertility-treatments-ivf-rcna151125,nbc,health,Service members and veterans are fighting for the right to fertility treatments
https://www.nbcnews.com/news/world/jailed-us-reporters-friends-family-speak-year-russian-prison-rcna145422,nbc,news,"As U.S. reporter marks a year in a Russian prison, his family and friends speak out"
https://www.nbcnews.com/news/latino/sad-worried-inconsolable-earthquake-triggers-anxiety-puerto-rico-post-hurricane-n1112441,nbc,news,"'Sad, worried, inconsolable': Earthquakes trigger anxiety in Puerto Rico, post Hurricane Maria"
https://www.nbcnews.com/news/latino/displaced-earthquake-puerto-ricans-cope-constant-aftershocks-uncertainty-n1116706,nbc,news,Aftershocks rattle Puerto Rico as islanders confront new crisis
https://www.nbcnews.com/politics/2024-election/poll-newly-popular-harris-challenging-trump-change-rcna171308,nbc,politics,"Poll: Newly popular Harris builds momentum, challenging Trump for the mantle of change"
https://www.foxnews.com/politics/trump-blasts-doj-election-interference-calls-federal-case-scam-after-judge-unseals-smiths-key-filing,fox,politics,"Trump blasts DOJ for 'election interference,' calls Jack Smith case a 'scam' after judge unseals key filing"
https://www.nbcnews.com/select/shopping/what-we-bought-black-friday-cyber-monday-rcna126998,nbc,select,"Our editors spent over $2,300 on Black Friday and Cyber Monday here's what we bought"
https://www.foxnews.com/world/hamas-billionaires-lifestyles-of-rich-terrorists,fox,world,Hamas billionaires: Lifestyles of the rich and terrorists
https://www.foxnews.com/travel/3-american-cities-history-buffs-patriotic-travelers-this-summer,fox,travel,3 great American cities for history buffs and patriotic travelers this summer
https://www.nbcnews.com/politics/2024-election/harris-undergoes-60-minutes-grilling-trump-sits-rcna174415,nbc,politics,Harris undergoes a '60 Minutes' grilling as Trump sits it out
https://www.foxnews.com/entertainment/bruce-willis-daughter-tallulah-gets-emotional-photos-dad-my-whole-damn-heart,fox,entertainment,"Bruce Willis' daughter Tallulah gets emotional over photos with dad, 'my whole damn heart'"
https://www.foxnews.com/sports/kentucky-derby-what-know-first-leg-horse-racings-triple-crown,fox,sports,Kentucky Derby 2023: What to know about the first leg of horse racing's Triple Crown
https://www.nbcnews.com/politics/2024-election/trumps-black-gop-allies-challenged-tense-discussion-rcna159246,nbc,politics,Trump's Black GOP allies challenged during tense discussion tailored to Black men
https://www.foxnews.com/politics/cash-dash-trump-tops-biden-fundraising-battle-past-three-months,fox,politics,Cash Dash: Trump tops Biden in fundraising battle the past three months
https://www.nbcnews.com/politics/bad-blood-republicans-drives-decline-taylor-swifts-poll-numbers-rcna172999,nbc,politics,Bad blood with Republicans drives a decline in Taylor Swift's poll numbers
https://www.foxnews.com/us/california-man-allegedly-robbed-bank-took-hostages-day-release-state-prison-doj,fox,us,"California man allegedly robbed bank, took hostages day after release from state prison: DOJ"
https://www.foxnews.com/media/young-swing-state-voters-deliver-advice-kamala-harris-there-needs-more-transparency.print,fox,media,Young swing state voters deliver advice for Kamala Harris: 'There needs to be more transparency'
https://www.foxnews.com/media/eric-trump-condemns-ny-set-up-father-built-nyc-skyline-this-his-thanks,fox,media,Eric Trump condemns NY 'set up': My father built NYC skyline and this is his thanks
https://www.nbcnews.com/news/us-news/us-calls-un-security-council-vote-cease-fire-proposal-gaza-rcna156373,nbc,news,U.N. Security Council passes Gaza cease fire proposal drafted by the U.S.
https://www.nbcnews.com/politics/national-security/china-russia-ai-divide-us-society-undermine-us-elections-power-rcna142880,nbc,politics,"AI gives Russia, China new tools to divide U.S. society, undermine U.S. image, spies say"
https://www.nbcnews.com/news/us-news/new-videos-show-alleged-assault-capitol-police-officer-brian-sicknick-n1265876,nbc,news,New videos show assault on Capitol Police Officer Brian Sicknick
https://www.foxnews.com/politics/walz-appointee-chang-wangs-chinese-political-ties-highlight-potential-veeps-natsec-weakness-lawmaker-says,fox,politics,"Walz appointee with apparent CCP ties could expose potential veep's national security weakness, lawmaker says"
https://www.foxnews.com/politics/illegal-unconstitutional-void-georgia-judge-strikes-down-new-election-rules-after-legal-fights.print,fox,politics,"'Illegal, unconstitutional and void': Georgia judge strikes down new election rules after legal fights"
https://www.foxnews.com/politics/senate-dems-line-up-favor-spiking-bidens-chinese-solar-handout,fox,politics,Senate Dems line up in favor of spiking Biden's Chinese solar handout
https://www.nbcnews.com/politics/2024-election/private-donor-retreat-trump-team-minnesota-virginia-2024-rcna150726,nbc,politics,"At a private donor retreat, Trump team says Minnesota and Virginia are in play"
https://www.foxnews.com/lifestyle/this-day-history-august-22-british-invade-brooklyn-sea,fox,lifestyle,"On this day in history, August 22, 1776, the British invade Brooklyn by sea"
https://www.foxnews.com/entertainment/camila-cabello-suffers-met-gala-wardrobe-malfunction-exposing-underwear,fox,entertainment,"Camila Cabello suffers Met Gala wardrobe malfunction, exposing underwear"
